Request id,Pickup point,Driver id,Status,Request date,Request time,Drop  date,Drop time,Trip Duration (mins)
6237,City,33,Completed,15-07-2016,17:50:37,15-07-2016,18:49:29,58.86666667
738,City,34,Completed,11-07-2016,15:30:00,11-07-2016,16:44:00,74
2731,City,34,Completed,13-07-2016,02:38:48,13-07-2016,03:16:56,38.13333333
2863,Airport,34,Completed,13-07-2016,05:46:42,13-07-2016,06:22:39,35.95
3528,Airport,34,Completed,13-07-2016,17:50:59,13-07-2016,18:17:24,26.41666667
4653,City,34,Completed,14-07-2016,11:58:46,14-07-2016,12:55:21,56.58333333
5042,City,34,Completed,14-07-2016,19:21:16,14-07-2016,20:05:07,43.85
360,Airport,35,Completed,11-07-2016,08:02:00,11-07-2016,09:05:00,63
771,Airport,35,Completed,11-07-2016,16:19:00,11-07-2016,17:34:00,75
1274,City,35,Completed,11-07-2016,22:01:00,11-07-2016,23:21:00,80
1501,City,35,Completed,12-07-2016,05:41:00,12-07-2016,06:47:00,66
1972,City,35,Completed,12-07-2016,12:22:00,12-07-2016,12:43:00,21
2871,City,35,Completed,13-07-2016,05:53:33,13-07-2016,07:00:33,67
3395,City,35,Completed,13-07-2016,14:52:52,13-07-2016,15:33:04,40.2
3572,City,35,Completed,13-07-2016,18:25:52,13-07-2016,19:31:28,65.6
4118,Airport,35,Completed,14-07-2016,04:28:35,14-07-2016,05:26:48,58.21666667
4739,City,35,Completed,14-07-2016,14:52:43,14-07-2016,15:37:25,44.7
6556,City,35,Completed,15-07-2016,21:09:57,15-07-2016,21:38:06,28.15
6677,Airport,35,Completed,15-07-2016,22:29:56,15-07-2016,23:22:48,52.86666667
1104,Airport,36,Completed,11-07-2016,20:17:00,11-07-2016,21:20:00,63
1596,Airport,36,Completed,12-07-2016,06:39:00,12-07-2016,07:30:00,51
1835,Airport,36,Completed,12-07-2016,09:35:00,12-07-2016,10:30:00,55
2110,Airport,36,Completed,12-07-2016,16:19:00,12-07-2016,17:12:00,53
2759,Airport,36,Completed,13-07-2016,03:50:03,13-07-2016,04:33:15,43.2
3010,Airport,36,Completed,13-07-2016,07:26:03,13-07-2016,08:40:52,74.81666667
3403,City,36,Completed,13-07-2016,15:16:52,13-07-2016,15:45:52,29
3856,Airport,36,Completed,13-07-2016,21:34:21,13-07-2016,22:26:18,51.95
4472,City,36,Completed,14-07-2016,08:39:44,14-07-2016,09:55:40,75.93333333
5199,City,36,Completed,14-07-2016,20:50:52,14-07-2016,21:57:39,66.78333333
5612,City,36,Completed,15-07-2016,06:15:54,15-07-2016,07:17:47,61.88333333
6614,Airport,36,Completed,15-07-2016,21:40:39,15-07-2016,22:56:08,75.48333333
191,Airport,37,Completed,11-07-2016,05:55:00,11-07-2016,06:45:00,50
333,City,37,Completed,11-07-2016,07:43:00,11-07-2016,08:53:00,70
488,Airport,37,Completed,11-07-2016,09:35:00,11-07-2016,10:20:00,45
1780,City,37,Completed,12-07-2016,08:58:00,12-07-2016,09:45:00,47
2235,Airport,37,Completed,12-07-2016,18:12:00,12-07-2016,19:14:00,62
2516,City,37,Completed,12-07-2016,21:05:00,12-07-2016,22:18:00,73
4209,City,37,Completed,14-07-2016,05:37:01,14-07-2016,06:42:12,65.18333333
4726,City,37,Completed,14-07-2016,13:52:52,14-07-2016,15:04:54,72.03333333
5088,Airport,37,Completed,14-07-2016,19:52:54,14-07-2016,21:06:33,73.65
5352,Airport,37,Completed,14-07-2016,23:01:45,14-07-2016,23:45:53,44.13333333
6024,Airport,37,Completed,15-07-2016,12:43:09,15-07-2016,13:55:27,72.3
6196,Airport,37,Completed,15-07-2016,17:19:56,15-07-2016,18:03:53,43.95
6297,City,37,Completed,15-07-2016,18:21:09,15-07-2016,18:57:24,36.25
125,City,38,Completed,11-07-2016,05:12:00,11-07-2016,06:17:00,65
1611,City,38,Completed,12-07-2016,06:49:00,12-07-2016,07:44:00,55
1814,City,38,Completed,12-07-2016,09:19:00,12-07-2016,09:59:00,40
3088,City,38,Completed,13-07-2016,08:12:39,13-07-2016,09:01:02,48.38333333
3384,Airport,38,Completed,13-07-2016,14:40:53,13-07-2016,15:34:26,53.55
4218,Airport,38,Completed,14-07-2016,05:38:17,14-07-2016,06:24:48,46.51666667
5757,City,38,Completed,15-07-2016,08:12:21,15-07-2016,09:17:55,65.56666667
5958,Airport,38,Completed,15-07-2016,10:48:38,15-07-2016,11:49:20,60.7
6314,City,38,Completed,15-07-2016,18:31:06,15-07-2016,19:30:28,59.36666667
249,City,39,Completed,11-07-2016,06:31:00,11-07-2016,07:14:00,43
728,City,39,Completed,11-07-2016,15:05:00,11-07-2016,16:09:00,64
3042,City,39,Completed,13-07-2016,07:38:51,13-07-2016,08:32:47,53.93333333
3620,City,39,Completed,13-07-2016,18:54:52,13-07-2016,20:08:38,73.76666667
4276,City,39,Completed,14-07-2016,06:22:04,14-07-2016,07:23:02,60.96666667
4735,City,39,Completed,14-07-2016,14:43:10,14-07-2016,15:51:37,68.45
1353,Airport,40,Completed,11-07-2016,23:51:00,12-07-2016,00:34:00,-1397
1568,City,40,Completed,12-07-2016,06:18:00,12-07-2016,06:52:00,34
2465,City,40,Completed,12-07-2016,20:38:00,12-07-2016,21:37:00,59
3688,City,40,Completed,13-07-2016,19:39:52,13-07-2016,20:40:51,60.98333333
4727,City,40,Completed,14-07-2016,14:06:18,14-07-2016,15:02:55,56.61666667
5348,City,40,Completed,14-07-2016,22:50:55,14-07-2016,23:45:17,54.36666667
6537,Airport,40,Completed,15-07-2016,20:52:18,15-07-2016,22:03:09,70.85
1941,Airport,41,Completed,12-07-2016,11:29:00,12-07-2016,12:09:00,40
3766,Airport,41,Completed,13-07-2016,20:33:01,13-07-2016,21:24:23,51.36666667
4243,Airport,41,Completed,14-07-2016,06:02:47,14-07-2016,06:37:57,35.16666667
4717,Airport,41,Completed,14-07-2016,13:42:45,14-07-2016,14:36:58,54.21666667
5682,City,41,Completed,15-07-2016,07:16:19,15-07-2016,08:24:55,68.6
6343,City,41,Completed,15-07-2016,18:44:07,15-07-2016,19:21:59,37.86666667
6726,Airport,41,Completed,15-07-2016,23:22:28,16-07-2016,00:12:03,-1390.416667
238,City,42,Completed,11-07-2016,06:27:00,11-07-2016,07:15:00,48
2624,City,42,Completed,12-07-2016,22:16:00,12-07-2016,23:17:00,61
2787,City,42,Completed,13-07-2016,04:54:46,13-07-2016,05:29:11,34.41666667
3992,City,42,Completed,13-07-2016,23:24:52,14-07-2016,00:04:39,-1400.216667
4974,City,42,Completed,14-07-2016,18:44:58,14-07-2016,19:16:18,31.33333333
5478,Airport,42,Completed,15-07-2016,04:43:40,15-07-2016,05:44:45,61.08333333
5641,City,42,Completed,15-07-2016,06:46:40,15-07-2016,07:16:35,29.91666667
128,City,43,Completed,11-07-2016,05:12:00,11-07-2016,05:48:00,36
627,City,43,Completed,11-07-2016,12:12:00,11-07-2016,13:10:00,58
1766,Airport,43,Completed,12-07-2016,08:45:00,12-07-2016,09:52:00,67
2089,City,43,Completed,12-07-2016,15:49:00,12-07-2016,16:32:00,43
3565,City,43,Completed,13-07-2016,18:13:10,13-07-2016,18:50:29,37.31666667
3954,Airport,43,Completed,13-07-2016,22:43:45,14-07-2016,00:03:31,-1360.233333
4204,City,43,Completed,14-07-2016,05:36:10,14-07-2016,06:23:14,47.06666667
4651,City,43,Completed,14-07-2016,11:54:26,14-07-2016,12:47:18,52.86666667
5814,City,43,Completed,15-07-2016,08:43:57,15-07-2016,09:55:23,71.43333333
6062,City,43,Completed,15-07-2016,13:48:40,15-07-2016,14:51:36,62.93333333
118,Airport,44,Completed,11-07-2016,05:11:00,11-07-2016,05:52:00,41
339,Airport,44,Completed,11-07-2016,07:49:00,11-07-2016,08:45:00,56
766,City,44,Completed,11-07-2016,16:23:00,11-07-2016,17:27:00,64
1133,Airport,44,Completed,11-07-2016,20:27:00,11-07-2016,21:31:00,64
2458,City,44,Completed,12-07-2016,20:33:00,12-07-2016,21:33:00,60
3060,Airport,44,Completed,13-07-2016,07:56:53,13-07-2016,09:12:13,75.33333333
3653,City,44,Completed,13-07-2016,19:18:27,13-07-2016,19:51:00,32.55
4321,City,44,Completed,14-07-2016,06:56:17,14-07-2016,07:47:58,51.68333333
5672,Airport,44,Completed,15-07-2016,07:07:07,15-07-2016,07:59:21,52.23333333
1698,City,45,Completed,12-07-2016,07:56:00,12-07-2016,08:56:00,60
2098,City,45,Completed,12-07-2016,16:12:00,12-07-2016,16:42:00,30
2733,City,45,Completed,13-07-2016,02:37:50,13-07-2016,03:45:00,67.16666667
2917,Airport,45,Completed,13-07-2016,06:21:57,13-07-2016,06:53:54,31.95
3151,Airport,45,Completed,13-07-2016,09:00:37,13-07-2016,09:38:31,37.9
3358,City,45,Completed,13-07-2016,13:30:22,13-07-2016,14:38:35,68.21666667
5435,City,45,Completed,15-07-2016,02:52:10,15-07-2016,03:43:43,51.55
5717,Airport,45,Completed,15-07-2016,07:41:01,15-07-2016,08:24:01,43
635,Airport,46,Completed,11-07-2016,12:25:00,11-07-2016,13:29:00,64
1275,Airport,46,Completed,11-07-2016,22:05:00,11-07-2016,23:02:00,57
1562,Airport,46,Completed,12-07-2016,06:16:00,12-07-2016,07:15:00,59
2908,Airport,46,Completed,13-07-2016,06:14:46,13-07-2016,07:17:20,62.56666667
3414,City,46,Completed,13-07-2016,15:28:23,13-07-2016,16:44:23,76
3638,Airport,46,Completed,13-07-2016,19:09:50,13-07-2016,19:58:45,48.91666667
5132,Airport,46,Completed,14-07-2016,20:11:42,14-07-2016,20:40:50,29.13333333
5422,City,46,Completed,15-07-2016,02:09:09,15-07-2016,03:09:26,60.28333333
5724,City,46,Completed,15-07-2016,07:40:09,15-07-2016,08:48:45,68.6
6026,Airport,46,Completed,15-07-2016,12:50:41,15-07-2016,13:35:03,44.36666667
6416,City,46,Completed,15-07-2016,19:42:15,15-07-2016,20:27:36,45.35
995,Airport,47,Completed,11-07-2016,19:11:00,11-07-2016,19:33:00,22
1771,City,47,Completed,12-07-2016,08:56:00,12-07-2016,09:27:00,31
2729,Airport,47,Completed,13-07-2016,02:36:56,13-07-2016,03:03:11,26.25
3416,City,47,Completed,13-07-2016,15:31:59,13-07-2016,16:06:48,34.81666667
4286,City,47,Completed,14-07-2016,06:35:07,14-07-2016,07:35:54,60.78333333
5012,Airport,47,Completed,14-07-2016,18:59:54,14-07-2016,20:05:50,65.93333333
6761,Airport,47,Completed,15-07-2016,00:05:00,15-07-2016,00:47:06,42.1
5638,City,47,Completed,15-07-2016,06:40:51,15-07-2016,07:18:48,37.95
6191,Airport,47,Completed,15-07-2016,17:17:50,15-07-2016,18:16:35,58.75
443,City,48,Completed,11-07-2016,09:05:00,11-07-2016,09:45:00,40
1299,City,48,Completed,11-07-2016,22:22:00,11-07-2016,23:06:00,44
1637,Airport,48,Completed,12-07-2016,07:09:00,12-07-2016,08:15:00,66
2099,Airport,48,Completed,12-07-2016,16:03:00,12-07-2016,17:16:00,73
2349,Airport,48,Completed,12-07-2016,19:22:00,12-07-2016,20:07:00,45
3081,City,48,Completed,13-07-2016,08:10:39,13-07-2016,08:47:52,37.21666667
3555,Airport,48,Completed,13-07-2016,18:08:02,13-07-2016,19:07:06,59.06666667
3798,City,48,Completed,13-07-2016,20:55:06,13-07-2016,21:41:49,46.71666667
3982,Airport,48,Completed,13-07-2016,23:16:52,14-07-2016,00:34:05,-1362.783333
4082,Airport,48,Completed,14-07-2016,02:37:56,14-07-2016,03:23:21,45.41666667
4672,City,48,Completed,14-07-2016,12:36:18,14-07-2016,13:47:19,71.01666667
4937,City,48,Completed,14-07-2016,18:22:21,14-07-2016,19:14:54,52.55
5594,Airport,48,Completed,15-07-2016,06:05:47,15-07-2016,07:02:34,56.78333333
540,City,49,Completed,11-07-2016,09:56:00,11-07-2016,10:52:00,56
1533,City,49,Completed,12-07-2016,05:56:00,12-07-2016,06:32:00,36
2359,City,49,Completed,12-07-2016,19:31:00,12-07-2016,20:28:00,57
2603,City,49,Completed,12-07-2016,22:00:00,12-07-2016,22:51:00,51
2965,Airport,49,Completed,13-07-2016,06:56:35,13-07-2016,07:25:58,29.38333333
4002,City,49,Completed,13-07-2016,23:39:25,14-07-2016,00:50:46,-1368.65
4364,Airport,49,Completed,14-07-2016,07:26:46,14-07-2016,08:07:07,40.35
4614,Airport,49,Completed,14-07-2016,10:51:16,14-07-2016,11:28:51,37.58333333
5235,Airport,49,Completed,14-07-2016,21:08:55,14-07-2016,22:00:26,51.51666667
5979,Airport,49,Completed,15-07-2016,11:35:28,15-07-2016,12:11:05,35.61666667
6145,Airport,49,Completed,15-07-2016,16:08:41,15-07-2016,17:20:36,71.91666667
6363,Airport,49,Completed,15-07-2016,19:07:09,15-07-2016,19:46:41,39.53333333
2481,City,50,Completed,12-07-2016,20:40:00,12-07-2016,21:37:00,57
3328,Airport,50,Completed,13-07-2016,12:28:51,13-07-2016,13:10:08,41.28333333
3908,Airport,50,Completed,13-07-2016,22:07:15,13-07-2016,23:15:39,68.4
4416,City,50,Completed,14-07-2016,08:12:46,14-07-2016,09:08:19,55.55
4966,Airport,50,Completed,14-07-2016,18:35:40,14-07-2016,19:19:51,44.18333333
5243,City,50,Completed,14-07-2016,21:12:10,14-07-2016,22:15:12,63.03333333
5697,City,50,Completed,15-07-2016,07:32:38,15-07-2016,08:12:26,39.8
5864,Airport,50,Completed,15-07-2016,09:22:59,15-07-2016,10:18:31,55.53333333
6530,Airport,50,Completed,15-07-2016,20:51:59,15-07-2016,21:30:57,38.96666667
686,City,51,Completed,11-07-2016,13:44:00,11-07-2016,14:30:00,46
777,Airport,51,Completed,11-07-2016,16:41:00,11-07-2016,17:32:00,51
1455,Airport,51,Completed,12-07-2016,04:56:00,12-07-2016,05:27:00,31
1906,Airport,51,Completed,12-07-2016,10:38:00,12-07-2016,11:22:00,44
2432,Airport,51,Completed,12-07-2016,20:15:00,12-07-2016,20:59:00,44
2977,Airport,51,Completed,13-07-2016,06:52:35,13-07-2016,07:47:34,54.98333333
3964,City,51,Completed,13-07-2016,22:53:20,13-07-2016,23:34:07,40.78333333
4182,Airport,51,Completed,14-07-2016,05:24:02,14-07-2016,06:24:49,60.78333333
4679,City,51,Completed,14-07-2016,12:44:59,14-07-2016,13:39:06,54.11666667
4997,City,51,Completed,14-07-2016,18:57:20,14-07-2016,19:41:29,44.15
5600,City,51,Completed,15-07-2016,06:09:20,15-07-2016,07:12:45,63.41666667
5910,Airport,51,Completed,15-07-2016,10:00:43,15-07-2016,10:52:49,52.1
6597,Airport,51,Completed,15-07-2016,21:35:04,15-07-2016,22:21:17,46.21666667
64,City,52,Completed,11-07-2016,04:16:00,11-07-2016,05:28:00,72
687,Airport,52,Completed,11-07-2016,13:41:00,11-07-2016,14:25:00,44
1625,City,52,Completed,12-07-2016,07:01:00,12-07-2016,07:49:00,48
1958,Airport,52,Completed,12-07-2016,11:41:00,12-07-2016,12:35:00,54
2160,Airport,52,Completed,12-07-2016,17:32:00,12-07-2016,18:07:00,35
2517,Airport,52,Completed,12-07-2016,21:04:00,12-07-2016,22:20:00,76
2894,City,52,Completed,13-07-2016,06:01:37,13-07-2016,07:13:57,72.33333333
3739,Airport,52,Completed,13-07-2016,20:21:38,13-07-2016,21:06:29,44.85
4737,City,52,Completed,14-07-2016,14:37:56,14-07-2016,15:47:44,69.8
5064,Airport,52,Completed,14-07-2016,19:28:03,14-07-2016,20:34:00,65.95
313,City,53,Completed,11-07-2016,07:26:00,11-07-2016,08:35:00,69
2107,City,53,Completed,12-07-2016,16:18:00,12-07-2016,17:14:00,56
2819,City,53,Completed,13-07-2016,05:12:03,13-07-2016,06:23:03,71
2932,Airport,53,Completed,13-07-2016,06:28:49,13-07-2016,07:11:44,42.91666667
3593,City,53,Completed,13-07-2016,18:34:17,13-07-2016,19:27:56,53.65
4760,City,53,Completed,14-07-2016,15:19:28,14-07-2016,16:37:19,77.85
6681,Airport,53,Completed,15-07-2016,22:32:05,15-07-2016,23:34:39,62.56666667
234,City,54,Completed,11-07-2016,06:27:00,11-07-2016,07:23:00,56
425,Airport,54,Completed,11-07-2016,08:48:00,11-07-2016,09:34:00,46
1528,City,54,Completed,12-07-2016,05:58:00,12-07-2016,06:33:00,35
1671,Airport,54,Completed,12-07-2016,07:41:00,12-07-2016,08:50:00,69
2223,City,54,Completed,12-07-2016,18:07:00,12-07-2016,19:12:00,65
3268,Airport,54,Completed,13-07-2016,10:27:35,13-07-2016,11:31:51,64.26666667
3530,Airport,54,Completed,13-07-2016,17:53:27,13-07-2016,18:43:17,49.83333333
4765,Airport,54,Completed,14-07-2016,15:36:30,14-07-2016,16:41:07,64.61666667
531,City,55,Completed,11-07-2016,10:01:00,11-07-2016,10:36:00,35
1721,City,55,Completed,12-07-2016,08:10:00,12-07-2016,08:47:00,37
2665,Airport,55,Completed,12-07-2016,23:30:00,13-07-2016,00:37:17,-1372.716667
2951,City,55,Completed,13-07-2016,06:40:10,13-07-2016,07:41:17,61.11666667
3786,Airport,55,Completed,13-07-2016,20:47:32,13-07-2016,21:35:51,48.31666667
4049,City,55,Completed,14-07-2016,01:03:12,14-07-2016,02:26:06,82.9
4079,Airport,55,Completed,14-07-2016,02:31:51,14-07-2016,03:33:26,61.58333333
4233,Airport,55,Completed,14-07-2016,05:51:41,14-07-2016,06:58:26,66.75
4884,Airport,55,Completed,14-07-2016,17:53:38,14-07-2016,19:06:04,72.43333333
6350,City,55,Completed,15-07-2016,18:57:26,15-07-2016,20:08:25,70.98333333
1914,Airport,56,Completed,12-07-2016,10:42:00,12-07-2016,11:52:00,70
3205,City,56,Completed,13-07-2016,09:38:10,13-07-2016,10:49:37,71.45
3448,City,56,Completed,13-07-2016,16:40:59,13-07-2016,17:35:37,54.63333333
4628,City,56,Completed,14-07-2016,11:13:24,14-07-2016,12:05:37,52.21666667
5418,City,56,Completed,15-07-2016,02:03:39,15-07-2016,03:13:00,69.35
5654,City,56,Completed,15-07-2016,06:56:12,15-07-2016,08:09:48,73.6
614,City,57,Completed,11-07-2016,11:49:00,11-07-2016,12:52:00,63
1340,City,57,Completed,11-07-2016,23:22:00,11-07-2016,23:55:00,33
1576,City,57,Completed,12-07-2016,06:27:00,12-07-2016,07:41:00,74
1974,Airport,57,Completed,12-07-2016,12:19:00,12-07-2016,13:07:00,48
2597,City,57,Completed,12-07-2016,21:52:00,12-07-2016,22:54:00,62
4690,City,57,Completed,14-07-2016,13:04:08,14-07-2016,13:45:06,40.96666667
6267,Airport,57,Completed,15-07-2016,18:10:03,15-07-2016,18:45:25,35.36666667
660,Airport,58,Completed,11-07-2016,12:55:00,11-07-2016,13:44:00,49
943,Airport,58,Completed,11-07-2016,18:34:00,11-07-2016,19:25:00,51
1445,Airport,58,Completed,12-07-2016,04:45:00,12-07-2016,06:02:00,77
3070,City,58,Completed,13-07-2016,07:53:05,13-07-2016,08:53:21,60.26666667
3440,City,58,Completed,13-07-2016,16:26:57,13-07-2016,17:04:40,37.71666667
4503,City,58,Completed,14-07-2016,09:05:45,14-07-2016,09:56:16,50.51666667
4771,Airport,58,Completed,14-07-2016,15:57:43,14-07-2016,16:25:11,27.46666667
4797,City,58,Completed,14-07-2016,16:55:26,14-07-2016,17:51:22,55.93333333
4898,Airport,58,Completed,14-07-2016,18:02:53,14-07-2016,19:08:17,65.4
172,Airport,59,Completed,11-07-2016,05:41:00,11-07-2016,06:19:00,38
518,City,59,Completed,11-07-2016,09:46:00,11-07-2016,10:42:00,56
843,Airport,59,Completed,11-07-2016,17:38:00,11-07-2016,18:31:00,53
1070,City,59,Completed,11-07-2016,19:58:00,11-07-2016,20:58:00,60
2078,Airport,59,Completed,12-07-2016,15:36:00,12-07-2016,16:22:00,46
5382,City,59,Completed,14-07-2016,00:08:01,14-07-2016,00:42:31,34.5
4119,City,59,Completed,14-07-2016,04:22:12,14-07-2016,05:42:08,79.93333333
4623,City,59,Completed,14-07-2016,11:00:10,14-07-2016,11:37:46,37.6
620,City,60,Completed,11-07-2016,12:04:00,11-07-2016,13:17:00,73
1286,Airport,60,Completed,11-07-2016,22:18:00,11-07-2016,22:59:00,41
2482,City,60,Completed,12-07-2016,20:45:00,12-07-2016,21:42:00,57
3672,Airport,60,Completed,13-07-2016,19:28:50,13-07-2016,20:34:16,65.43333333
3959,City,60,Completed,13-07-2016,22:51:04,13-07-2016,23:25:59,34.91666667
4659,City,60,Completed,14-07-2016,12:10:38,14-07-2016,13:10:26,59.8
5060,Airport,60,Completed,14-07-2016,19:26:16,14-07-2016,20:02:05,35.81666667
5942,City,60,Completed,15-07-2016,10:29:33,15-07-2016,11:23:49,54.26666667
1349,Airport,61,Completed,11-07-2016,23:41:00,12-07-2016,00:22:00,-1399
2192,Airport,61,Completed,12-07-2016,17:44:00,12-07-2016,18:39:00,55
2323,City,61,Completed,12-07-2016,19:06:00,12-07-2016,20:17:00,71
2717,City,61,Completed,13-07-2016,02:00:13,13-07-2016,02:55:01,54.8
3338,Airport,61,Completed,13-07-2016,12:36:47,13-07-2016,13:16:34,39.78333333
4475,City,61,Completed,14-07-2016,08:44:24,14-07-2016,09:25:43,41.31666667
4786,City,61,Completed,14-07-2016,16:40:36,14-07-2016,17:13:53,33.28333333
5017,City,61,Completed,14-07-2016,19:09:05,14-07-2016,20:01:24,52.31666667
5580,City,61,Completed,15-07-2016,05:51:48,15-07-2016,07:08:30,76.7
6066,Airport,61,Completed,15-07-2016,13:54:34,15-07-2016,14:44:05,49.51666667
418,City,62,Completed,11-07-2016,08:42:00,11-07-2016,09:24:00,42
608,Airport,62,Completed,11-07-2016,11:57:00,11-07-2016,12:48:00,51
1842,City,62,Completed,12-07-2016,09:40:00,12-07-2016,10:18:00,38
4004,City,62,Completed,13-07-2016,23:40:41,14-07-2016,00:21:38,-1399.05
5791,City,62,Completed,15-07-2016,08:35:12,15-07-2016,09:19:35,44.38333333
6548,Airport,62,Completed,15-07-2016,20:56:32,15-07-2016,21:45:32,49
121,Airport,63,Completed,11-07-2016,05:13:00,11-07-2016,06:08:00,55
571,Airport,63,Completed,11-07-2016,10:44:00,11-07-2016,11:44:00,60
2444,Airport,63,Completed,12-07-2016,20:23:00,12-07-2016,21:35:00,72
2815,City,63,Completed,13-07-2016,05:13:32,13-07-2016,05:42:58,29.43333333
3510,Airport,63,Completed,13-07-2016,17:42:32,13-07-2016,18:32:16,49.73333333
5013,City,63,Completed,14-07-2016,19:01:56,14-07-2016,19:37:00,35.06666667
5457,City,63,Completed,15-07-2016,03:56:41,15-07-2016,04:54:26,57.75
5940,City,63,Completed,15-07-2016,10:18:26,15-07-2016,11:12:53,54.45
6197,City,63,Completed,15-07-2016,17:24:24,15-07-2016,18:05:53,41.48333333
6660,Airport,63,Completed,15-07-2016,22:15:00,15-07-2016,23:14:39,59.65
584,Airport,64,Completed,11-07-2016,11:14:00,11-07-2016,12:25:00,71
1741,Airport,64,Completed,12-07-2016,08:32:00,12-07-2016,09:08:00,36
2031,City,64,Completed,12-07-2016,14:17:00,12-07-2016,14:51:00,34
3158,Airport,64,Completed,13-07-2016,09:07:00,13-07-2016,10:00:18,53.3
3955,Airport,64,Completed,13-07-2016,22:56:09,13-07-2016,23:50:55,54.76666667
4384,City,64,Completed,14-07-2016,07:49:20,14-07-2016,08:54:46,65.43333333
5224,City,64,Completed,14-07-2016,21:07:44,14-07-2016,22:19:37,71.88333333
5394,Airport,64,Completed,15-07-2016,00:47:57,15-07-2016,01:42:51,54.9
5511,Airport,64,Completed,15-07-2016,05:10:13,15-07-2016,06:09:36,59.38333333
744,City,65,Completed,11-07-2016,15:41:00,11-07-2016,16:30:00,49
1634,Airport,65,Completed,12-07-2016,07:13:00,12-07-2016,08:04:00,51
1911,Airport,65,Completed,12-07-2016,10:43:00,12-07-2016,11:41:00,58
2608,Airport,65,Completed,12-07-2016,21:59:00,12-07-2016,22:36:00,37
3456,Airport,65,Completed,13-07-2016,16:59:22,13-07-2016,17:47:12,47.83333333
3561,City,65,Completed,13-07-2016,18:14:34,13-07-2016,18:55:15,40.68333333
5216,Airport,65,Completed,14-07-2016,20:56:47,14-07-2016,21:45:04,48.28333333
